Source,Title,Date,Author,Link,Extract
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kacu.org,https://www.kacu.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,knpr.org,https://knpr.org/npr/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wcsufm.org,https://www.wcsufm.org/latest-from-npr/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,newwestrecord.ca,https://www.newwestrecord.ca/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,news.wfsu.org,https://news.wfsu.org/all-npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,northcountrypublicradio.org,https://www.northcountrypublicradio.org/news/npr/1222344187/want-a-polar-bear-plunge-on-new-year-s-day-here-s-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,coastreporter.net,https://www.coastreporter.net/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,"One month after receiving second COVID injection , woman develops psoriatic arthritis – NaturalNews . com",2023-12-31,naturalnews.com,https://www.naturalnews.com/2023-12-31-month-second-covid-vaccine-woman-psoriatic-arthritis.html,"One month after receiving second COVID injection , woman develops psoriatic arthritis – NaturalNews . com"
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,squamishchief.com,https://www.squamishchief.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kios.org,https://www.kios.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,ksut.org,https://www.ksut.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,opb.org,https://www.opb.org/article/2023/12/31/want-a-polar-bear-plunge-on-new-year-s-day-here-s-a-deep-dive-on-cold-water-dips/,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wutc.org,https://www.wutc.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Premio Nobel de Medicina : su importancia y quiénes recibieron el galardón en 2023,2023-12-31,revistacromos.com.co,https://www.revistacromos.com.co/personajes-y-celebridades/gente-y-realeza/premio-nobel-de-medicina-su-importancia-y-quienes-recibieron-el-galardon-en-2023/,Premio Nobel de Medicina : su importancia y quiénes recibieron el galardón en 2023
GDELT,Cubadebate,2023-12-31,cubadebate.cu,http://www.cubadebate.cu/especiales/2023/12/31/%F0%9F%93%A8-modo-avion-finito-finito-se-acabo-el-2023/,Cubadebate
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,delta-optimist.com,https://www.delta-optimist.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,burnabynow.com,https://www.burnabynow.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,ualrpublicradio.org,https://www.ualrpublicradio.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wknofm.org,https://www.wknofm.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kgou.org,https://www.kgou.org/health/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kunm.org,https://www.kunm.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kunr.org,https://www.kunr.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kdlg.org,https://www.kdlg.org/as-heard-on-npr/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kvnf.org,https://www.kvnf.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,prpeak.com,https://www.prpeak.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,KUOW - Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kuow.org,https://kuow.org/stories/want-a-polar-bear-plunge-on-new-year-s-day-here-s-a-deep-dive-on-cold-water-dips,KUOW - Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Ozempic : What next for the new diabetes and weight - loss drugs ? ,2023-12-31,afr.com,https://www.afr.com/companies/healthcare-and-fitness/what-s-next-for-ozempic-20231221-p5et3w,Ozempic : What next for the new diabetes and weight - loss drugs ? 
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,knau.org,https://www.knau.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,  La prueba de concepto está : por qué una prestigiosa bióloga española afirma que es posible revertir el envejecimiento – Diario de Cultura,2023-12-31,diariodecultura.com.ar,https://www.diariodecultura.com.ar/costumbres-y-tendencias/la-prueba-de-concepto-esta-por-que-una-prestigiosa-biologa-espanola-afirma-que-es-posible-revertir-el-envejecimiento/,  La prueba de concepto está : por qué una prestigiosa bióloga española afirma que es posible revertir el envejecimiento – Diario de Cultura
GDELT,ICYMI : Highlights From SABCS 2023,2023-12-31,ajmc.com,https://www.ajmc.com/view/icymi-highlights-from-sabcs-2023,ICYMI : Highlights From SABCS 2023
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,delawarepublic.org,https://www.delawarepublic.org/npr-headlines/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,"Finaliza el programa COVAX , con el que se evitaron 2 , 7 millones de muertes",2023-12-31,planoinformativo.com,https://planoinformativo.com/973463/finaliza-el-programa-covax-con-el-que-se-evitaron-27-millones-de-muertes,"Finaliza el programa COVAX , con el que se evitaron 2 , 7 millones de muertes"
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,richmond-news.com,https://www.richmond-news.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,southcarolinapublicradio.org,https://www.southcarolinapublicradio.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Progressive Charlestown : Why Arent More People Buying Over - The - Counter Hearing Aids ? ,2023-12-31,progressive-charlestown.com,https://www.progressive-charlestown.com/2023/12/why-arent-more-people-buying-over.html,Progressive Charlestown : Why Arent More People Buying Over - The - Counter Hearing Aids ? 
GDELT,2023 El Pasoans of the Year : The Fox Family - philanthropists,2023-12-31,elpasoinc.com,https://www.elpasoinc.com/news/el_pasoan_of_year/2023-el-pasoans-of-the-year-the-fox-family---philanthropists/article_9de122d0-9f6c-11ee-9111-0b0b443e8e82.html,2023 El Pasoans of the Year : The Fox Family - philanthropists
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,news.wgcu.org,https://news.wgcu.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Faster progress needed on cancer care delivery : B . C . premier - Bowen Island Undercurrent,2023-12-31,bowenislandundercurrent.com,https://www.bowenislandundercurrent.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier - Bowen Island Undercurrent
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wsiu.org,https://www.wsiu.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wwno.org,https://www.wwno.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kwbu.org,https://www.kwbu.org/latest-from-npr/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,wbaa.org,https://www.wbaa.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,health.wusf.usf.edu,https://health.wusf.usf.edu/npr-health/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,ketr.org,https://www.ketr.org/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,publicradiotulsa.org,https://www.publicradiotulsa.org/npr-national-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,piquenewsmagazine.com,https://www.piquenewsmagazine.com/must-reads/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,אפליקציית טיפול בדיכאון של מייסד ווייז והמחקר שיממן משרד ההגנה,2023-12-31,globes.co.il,https://www.globes.co.il/news/article.aspx?did=1001466517,אפליקציית טיפול בדיכאון של מייסד ווייז והמחקר שיממן משרד ההגנה
GDELT,Faster progress needed on cancer care delivery : B . C . premier,2023-12-31,tricitynews.com,https://www.tricitynews.com/highlights/premier-says-faster-progress-needed-on-cancer-care-delivery-8042767,Faster progress needed on cancer care delivery : B . C . premier
GDELT,"The notable Utahns who died in 2023 : Writers and artists , and leaders business and government . ",2023-12-31,sltrib.com,https://www.sltrib.com/news/2023/12/31/leaders-thinkers-doers-here-are/,"The notable Utahns who died in 2023 : Writers and artists , and leaders business and government . "
GDELT,"SLRN INVESTOR ALERT : Bronstein , Gewirtz & Grossman LLC Reminds ACELYRIN , ... ",2023-12-31,pr-inside.com,https://www.pr-inside.com/slrn-investor-alert-bronstein-gewirtz-grossman-llc-reminds-acelyrin-r4972275.htm,"SLRN INVESTOR ALERT : Bronstein , Gewirtz & Grossman LLC Reminds ACELYRIN , ... "
GDELT,  Huge advance in treatment of multiple sclerosis after stem cell therapy trial  ,2023-12-31,mirror.co.uk,https://www.mirror.co.uk/news/health/huge-advance-treatment-multiple-sclerosis-31778617,  Huge advance in treatment of multiple sclerosis after stem cell therapy trial  
GDELT,Immediate skin - to - skin contact beneficial in very preterm birth setting,2023-12-31,medicalxpress.com,https://medicalxpress.com/news/2023-12-skin-to-skin-contact-beneficial-preterm-birth.html,Immediate skin - to - skin contact beneficial in very preterm birth setting
GDELT,明起实施 ！ 广东明确这些项目不列入医院特需服务,2023-12-31,news.ycwb.com,https://news.ycwb.com/2023-12/31/content_52419076.htm,明起实施 ！ 广东明确这些项目不列入医院特需服务
GDELT,中国援埃塞俄比亚第24批医疗队成员 ： 仁心仁术造福当地人民 - 看点,2023-12-31,voc.com.cn,https://www.voc.com.cn/article/202312/202312312158333964.html,中国援埃塞俄比亚第24批医疗队成员 ： 仁心仁术造福当地人民 - 看点
